num_passengers,trip_type,flight_hour,flight_day,booking_origin,wants_extra_baggage,wants_preferred_seat,flight_duration,booking_complete
1,RoundTrip,12,Sun,Malaysia,1,0,8.83,0
2,RoundTrip,11,Tue,New Zealand,1,0,8.83,1
2,RoundTrip,8,Sun,New Zealand,0,0,8.83,0
2,RoundTrip,7,Tue,Malaysia,1,0,8.83,0
1,RoundTrip,8,Wed,Malaysia,1,0,8.83,1
2,RoundTrip,10,Sat,Malaysia,1,0,8.83,0
1,RoundTrip,5,Wed,Malaysia,1,0,8.83,0
2,RoundTrip,1,Thu,Malaysia,1,1,8.83,0
2,RoundTrip,5,Wed,Malaysia,0,0,8.83,0
2,RoundTrip,19,Sat,United Kingdom,0,0,8.83,0
2,RoundTrip,15,Fri,China,1,1,8.83,0
1,RoundTrip,10,Wed,Malaysia,0,0,8.83,0
1,RoundTrip,4,Tue,New Zealand,1,0,8.83,0
2,RoundTrip,12,Fri,Malaysia,1,0,8.83,0
1,RoundTrip,15,Sun,Malaysia,1,0,8.83,1
4,RoundTrip,9,Sun,New Zealand,1,1,8.83,0
1,RoundTrip,10,Sat,New Zealand,1,0,8.83,0
3,RoundTrip,2,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,9,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,9,Fri,New Zealand,0,0,8.83,0
3,RoundTrip,8,Sat,New Zealand,1,1,8.83,0
1,RoundTrip,13,Sun,Malaysia,1,0,8.83,0
2,RoundTrip,5,Tue,Malaysia,0,0,8.83,0
1,RoundTrip,14,Sun,Cambodia,1,0,8.83,0
1,RoundTrip,6,Wed,Malaysia,1,0,8.83,0
2,RoundTrip,15,Mon,Malaysia,1,1,8.83,0
1,RoundTrip,4,Mon,Malaysia,1,0,8.83,0
2,RoundTrip,9,Tue,Malaysia,1,1,8.83,0
1,RoundTrip,22,Mon,New Zealand,1,0,8.83,0
2,RoundTrip,9,Mon,New Zealand,1,0,8.83,0
1,RoundTrip,20,Sun,New Zealand,0,0,8.83,0
1,RoundTrip,22,Tue,New Zealand,1,1,8.83,0
2,RoundTrip,15,Fri,Malaysia,1,0,8.83,1
1,RoundTrip,0,Sun,New Zealand,0,0,8.83,1
2,RoundTrip,14,Mon,Malaysia,0,1,8.83,0
1,RoundTrip,12,Wed,Malaysia,1,0,8.83,1
1,RoundTrip,7,Sun,Malaysia,0,1,8.83,0
2,RoundTrip,9,Mon,New Zealand,1,0,8.83,0
1,RoundTrip,7,Wed,Malaysia,1,0,8.83,0
1,RoundTrip,22,Mon,New Zealand,1,0,8.83,0
2,RoundTrip,9,Mon,New Zealand,1,1,8.83,0
1,RoundTrip,10,Mon,Malaysia,1,1,8.83,0
2,RoundTrip,1,Fri,Malaysia,0,0,8.83,1
2,RoundTrip,16,Mon,Malaysia,1,1,8.83,1
2,RoundTrip,21,Mon,New Zealand,1,0,8.83,0
1,RoundTrip,12,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,6,Mon,Malaysia,1,0,8.83,0
1,RoundTrip,5,Wed,New Zealand,1,0,8.83,0
5,RoundTrip,7,Mon,Ireland,1,1,8.83,0
2,RoundTrip,7,Sat,Malaysia,0,0,8.83,0
1,RoundTrip,7,Fri,Malaysia,1,1,8.83,0
2,RoundTrip,23,Sun,Netherlands,0,0,8.83,0
2,RoundTrip,13,Mon,Malaysia,1,0,8.83,1
1,RoundTrip,13,Sun,Malaysia,1,0,8.83,1
1,RoundTrip,3,Sat,New Zealand,1,0,8.83,0
1,RoundTrip,9,Thu,New Zealand,1,0,8.83,0
1,RoundTrip,1,Thu,Malaysia,0,0,8.83,0
1,RoundTrip,7,Tue,New Zealand,1,0,8.83,0
1,RoundTrip,18,Mon,New Zealand,0,0,8.83,0
1,RoundTrip,7,Fri,Malaysia,1,0,8.83,0
1,RoundTrip,9,Wed,Malaysia,1,0,8.83,1
2,RoundTrip,20,Tue,New Zealand,1,0,8.83,0
1,RoundTrip,7,Sun,Malaysia,1,0,8.83,0
2,RoundTrip,21,Fri,New Zealand,1,0,8.83,0
1,RoundTrip,10,Sun,New Zealand,1,0,8.83,0
2,RoundTrip,15,Wed,Singapore,1,0,8.83,1
1,RoundTrip,23,Sat,New Zealand,0,0,8.83,0
1,RoundTrip,9,Sat,Malaysia,1,0,8.83,0
3,RoundTrip,15,Tue,Malaysia,1,0,8.83,0
1,RoundTrip,3,Fri,Malaysia,1,0,8.83,0
1,RoundTrip,16,Fri,Malaysia,1,0,8.83,0
1,RoundTrip,9,Tue,Malaysia,0,0,8.83,0
2,RoundTrip,13,Tue,Malaysia,0,0,8.83,0
2,RoundTrip,10,Mon,Malaysia,1,0,8.83,0
1,RoundTrip,18,Sat,New Zealand,0,0,8.83,0
1,RoundTrip,0,Mon,New Zealand,1,0,8.83,0
1,RoundTrip,2,Mon,Malaysia,1,1,8.83,0
1,RoundTrip,7,Sun,New Zealand,1,0,8.83,0
2,RoundTrip,9,Sat,Poland,1,0,8.83,0
1,RoundTrip,4,Mon,Malaysia,1,0,8.83,0
2,RoundTrip,8,Sun,New Zealand,1,1,8.83,0
2,RoundTrip,2,Wed,Malaysia,1,1,8.83,1
3,RoundTrip,2,Mon,Malaysia,1,0,8.83,0
1,RoundTrip,8,Sat,Malaysia,1,0,8.83,0
1,RoundTrip,6,Fri,Malaysia,1,0,8.83,1
1,RoundTrip,11,Mon,Malaysia,0,0,8.83,0
2,RoundTrip,18,Wed,Germany,0,0,8.83,0
1,RoundTrip,22,Tue,New Zealand,1,0,8.83,0
1,RoundTrip,15,Fri,Malaysia,1,1,8.83,0
1,RoundTrip,16,Fri,Malaysia,1,0,8.83,1
1,RoundTrip,13,Sun,Malaysia,1,0,8.83,1
1,RoundTrip,10,Sat,Malaysia,1,1,8.83,0
4,RoundTrip,7,Wed,Malaysia,0,0,8.83,0
1,RoundTrip,9,Wed,New Zealand,0,0,8.83,0
1,RoundTrip,10,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,6,Thu,New Zealand,0,0,8.83,0
2,RoundTrip,0,Tue,Malaysia,1,0,8.83,0
3,RoundTrip,21,Fri,Belgium,1,0,8.83,0
2,RoundTrip,19,Wed,New Zealand,1,0,8.83,0
1,RoundTrip,9,Fri,New Zealand,1,0,8.83,0
1,RoundTrip,2,Wed,Malaysia,1,1,8.83,1
2,RoundTrip,11,Sun,New Zealand,1,1,8.83,0
1,RoundTrip,0,Fri,New Zealand,1,1,8.83,0
1,RoundTrip,17,Sun,Malaysia,0,0,8.83,1
2,RoundTrip,17,Sun,Malaysia,1,0,8.83,0
1,RoundTrip,6,Sun,New Zealand,0,0,8.83,0
1,RoundTrip,9,Mon,India,1,0,8.83,0
1,RoundTrip,3,Sat,New Zealand,1,1,8.83,0
5,RoundTrip,4,Tue,Malaysia,1,0,8.83,0
1,RoundTrip,2,Fri,New Zealand,1,0,8.83,0
1,RoundTrip,5,Sat,New Zealand,1,0,8.83,0
1,RoundTrip,14,Sun,Malaysia,0,0,8.83,1
1,RoundTrip,3,Fri,Malaysia,1,1,8.83,1
1,RoundTrip,5,Sat,Malaysia,0,0,8.83,1
5,RoundTrip,7,Thu,Malaysia,1,0,8.83,1
1,RoundTrip,10,Wed,Malaysia,1,0,8.83,1
1,RoundTrip,0,Wed,Malaysia,1,1,8.83,0
2,RoundTrip,13,Tue,Malaysia,1,1,8.83,1
4,RoundTrip,16,Fri,Malaysia,1,0,8.83,1
1,RoundTrip,13,Tue,Malaysia,1,1,8.83,0
4,RoundTrip,3,Thu,Malaysia,1,0,8.83,0
1,RoundTrip,2,Fri,New Zealand,0,0,8.83,0
1,RoundTrip,7,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,16,Sun,Malaysia,0,0,8.83,1
2,RoundTrip,3,Sun,Malaysia,0,0,8.83,0
1,RoundTrip,14,Sun,United Kingdom,0,0,8.83,0
1,RoundTrip,7,Tue,Malaysia,1,0,8.83,1
5,RoundTrip,23,Tue,New Zealand,1,0,8.83,0
7,RoundTrip,16,Fri,United Kingdom,1,1,8.83,1
1,RoundTrip,0,Wed,New Zealand,0,0,8.83,0
1,RoundTrip,5,Sun,New Zealand,1,0,8.83,0
2,RoundTrip,1,Mon,Malaysia,1,0,8.83,0
2,RoundTrip,8,Mon,Malaysia,1,0,8.83,0
3,RoundTrip,5,Thu,New Zealand,0,0,8.83,0
1,RoundTrip,6,Sun,Malaysia,1,0,8.83,0
2,RoundTrip,7,Mon,New Zealand,1,1,8.83,1
2,RoundTrip,12,Sun,Germany,1,1,8.83,0
1,RoundTrip,9,Mon,New Zealand,0,0,8.83,0
1,RoundTrip,17,Sun,Malaysia,1,0,8.83,1
2,RoundTrip,9,Wed,New Zealand,1,0,8.83,0
2,RoundTrip,9,Sat,Malaysia,0,0,8.83,0
1,RoundTrip,12,Sat,Malaysia,1,0,8.83,0
1,RoundTrip,11,Wed,Malaysia,1,0,8.83,1
1,RoundTrip,13,Fri,France,0,0,8.83,0
2,RoundTrip,12,Sat,Malaysia,1,0,8.83,1
1,RoundTrip,10,Fri,New Zealand,1,1,8.83,1
1,RoundTrip,2,Sun,New Zealand,1,0,8.83,0
2,RoundTrip,2,Wed,Malaysia,1,1,8.83,1
3,RoundTrip,2,Wed,New Zealand,1,0,8.83,0
2,RoundTrip,4,Wed,Malaysia,1,1,8.83,1
1,RoundTrip,9,Fri,New Zealand,1,0,8.83,0
1,RoundTrip,12,Sat,Malaysia,1,0,8.83,1
1,RoundTrip,17,Sun,Oman,1,0,8.83,0
1,RoundTrip,9,Thu,New Zealand,0,0,8.83,1
1,RoundTrip,8,Fri,Malaysia,1,0,8.83,1
4,RoundTrip,14,Mon,Malaysia,0,0,8.83,0
1,RoundTrip,16,Tue,Malaysia,1,0,8.83,1
2,RoundTrip,6,Sun,Malaysia,1,1,8.83,1
3,RoundTrip,14,Tue,United Kingdom,0,0,8.83,0
1,RoundTrip,9,Mon,Malaysia,0,0,8.83,0
1,RoundTrip,12,Wed,Malaysia,1,0,8.83,1
1,RoundTrip,1,Tue,Malaysia,1,0,8.83,0
1,RoundTrip,9,Sun,Malaysia,1,0,8.83,0
1,RoundTrip,0,Sat,New Zealand,1,1,8.83,0
1,RoundTrip,12,Wed,Malaysia,1,0,8.83,0
4,RoundTrip,13,Wed,Malaysia,1,0,8.83,0
3,RoundTrip,6,Tue,New Zealand,0,0,8.83,0
2,RoundTrip,7,Thu,Malaysia,0,0,8.83,0
1,RoundTrip,8,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,3,Sun,Philippines,1,0,8.83,0
1,RoundTrip,6,Fri,Malaysia,1,1,8.83,1
2,RoundTrip,4,Sun,Malaysia,1,0,8.83,0
2,RoundTrip,8,Mon,Malaysia,0,0,8.83,0
1,RoundTrip,9,Tue,New Zealand,1,0,8.83,0
1,RoundTrip,13,Fri,Malaysia,1,0,8.83,1
2,RoundTrip,8,Sat,United Kingdom,1,1,8.83,0
1,RoundTrip,7,Tue,Malaysia,1,1,8.83,0
1,RoundTrip,6,Tue,United States,0,0,8.83,1
1,RoundTrip,12,Fri,France,0,0,8.83,1
1,RoundTrip,15,Fri,Indonesia,1,0,8.83,0
1,RoundTrip,2,Fri,New Zealand,1,0,8.83,0
2,RoundTrip,8,Fri,Thailand,1,0,8.83,0
1,RoundTrip,9,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,11,Tue,New Zealand,1,0,8.83,0
1,RoundTrip,8,Fri,Malaysia,1,0,8.83,0
1,RoundTrip,4,Mon,New Zealand,0,0,8.83,0
1,RoundTrip,16,Thu,New Zealand,1,0,8.83,1
2,RoundTrip,21,Sun,Spain,1,0,8.83,0
3,RoundTrip,12,Sun,Germany,1,1,8.83,0
1,RoundTrip,1,Mon,Malaysia,1,0,8.83,1
1,RoundTrip,2,Sat,Saudi Arabia,1,0,8.83,0
1,RoundTrip,14,Fri,Malaysia,1,1,8.83,1
1,RoundTrip,23,Sat,Malaysia,1,0,8.83,1
2,RoundTrip,10,Sat,Malaysia,1,1,8.83,1
2,RoundTrip,12,Tue,Malaysia,0,0,8.83,0
1,RoundTrip,11,Wed,Malaysia,1,0,8.83,0
1,RoundTrip,2,Thu,Malaysia,0,0,8.83,0
2,RoundTrip,5,Sun,Malaysia,1,1,8.83,0
1,RoundTrip,8,Sun,Malaysia,0,0,8.83,1
2,RoundTrip,13,Wed,Malaysia,0,0,8.83,0
1,RoundTrip,10,Thu,New Zealand,0,0,8.83,0
1,RoundTrip,8,Wed,New Zealand,0,0,8.83,0
1,RoundTrip,22,Wed,New Zealand,1,1,8.83,0
1,RoundTrip,5,Fri,New Zealand,0,0,8.83,0
2,RoundTrip,15,Mon,Malaysia,0,0,8.83,0
3,RoundTrip,9,Fri,Malaysia,1,1,8.83,0
1,RoundTrip,2,Sun,Malaysia,1,1,8.83,1
2,RoundTrip,10,Sat,New Zealand,0,0,8.83,0
2,RoundTrip,7,Thu,New Zealand,0,0,8.83,0
2,RoundTrip,16,Sat,Malaysia,0,0,8.83,0
1,RoundTrip,7,Fri,Malaysia,0,0,8.83,1
2,RoundTrip,12,Sun,Malaysia,0,1,8.83,0
1,RoundTrip,8,Wed,New Zealand,1,1,8.83,0
3,RoundTrip,11,Sun,Malaysia,0,0,8.83,0
2,RoundTrip,2,Fri,New Zealand,1,0,8.83,0
1,RoundTrip,11,Wed,Qatar,1,1,8.83,1
1,RoundTrip,4,Sun,Malaysia,1,0,8.83,0
2,RoundTrip,9,Mon,Malaysia,1,1,8.83,1
4,RoundTrip,7,Thu,Indonesia,1,0,8.83,0
1,RoundTrip,11,Wed,Malaysia,1,1,8.83,1
1,RoundTrip,8,Mon,New Zealand,1,0,8.83,0
1,RoundTrip,8,Sun,Malaysia,0,0,8.83,0
2,RoundTrip,12,Sat,Malaysia,1,0,8.83,0
1,RoundTrip,12,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,2,Fri,Australia,0,0,8.83,0
1,RoundTrip,6,Tue,Malaysia,1,0,8.83,0
1,RoundTrip,13,Sat,Malaysia,1,0,8.83,0
2,RoundTrip,11,Tue,Malaysia,1,0,8.83,1
2,RoundTrip,10,Sun,Netherlands,0,0,8.83,0
1,RoundTrip,19,Tue,Malaysia,0,0,8.83,0
1,RoundTrip,11,Mon,New Zealand,1,0,8.83,0
2,RoundTrip,9,Mon,New Zealand,1,0,8.83,1
4,RoundTrip,7,Thu,New Zealand,1,0,8.83,0
1,RoundTrip,14,Sat,Bangladesh,1,0,8.83,1
3,RoundTrip,2,Tue,Malaysia,1,1,8.83,1
1,RoundTrip,6,Wed,Malaysia,1,0,8.83,0
2,RoundTrip,10,Wed,New Zealand,1,0,8.83,0
1,RoundTrip,0,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,13,Sat,Malaysia,0,0,8.83,0
2,RoundTrip,6,Fri,Philippines,1,1,8.83,1
1,RoundTrip,3,Mon,Malaysia,0,0,8.83,1
6,RoundTrip,15,Wed,Malaysia,1,0,8.83,0
3,RoundTrip,14,Sat,Malaysia,1,0,8.83,0
1,RoundTrip,17,Sat,Malaysia,0,0,8.83,1
3,RoundTrip,0,Fri,(not set),0,0,8.83,0
2,RoundTrip,10,Tue,New Zealand,0,0,8.83,0
4,RoundTrip,23,Tue,New Zealand,1,0,8.83,0
2,RoundTrip,3,Wed,Malaysia,0,0,8.83,1
1,RoundTrip,8,Fri,Malaysia,1,0,8.83,0
3,RoundTrip,6,Sat,New Zealand,1,1,8.83,0
2,RoundTrip,4,Mon,New Zealand,1,0,8.83,0
1,RoundTrip,10,Sun,New Zealand,0,0,8.83,0
3,RoundTrip,10,Wed,New Zealand,1,1,8.83,0
1,RoundTrip,4,Fri,Malaysia,1,0,8.83,0
2,RoundTrip,22,Sun,New Zealand,0,0,8.83,0
1,RoundTrip,3,Fri,New Zealand,0,0,8.83,0
1,RoundTrip,2,Sat,New Zealand,0,0,8.83,0
1,RoundTrip,11,Sun,Malaysia,1,0,8.83,0
3,RoundTrip,3,Wed,New Zealand,1,0,8.83,0
1,RoundTrip,10,Tue,New Zealand,1,0,8.83,0
1,RoundTrip,18,Sun,New Zealand,1,1,8.83,0
4,RoundTrip,6,Fri,Malaysia,1,0,8.83,1
2,RoundTrip,13,Sun,Kazakhstan,1,1,8.83,0
2,RoundTrip,9,Tue,New Zealand,1,1,8.83,0
1,RoundTrip,2,Tue,New Zealand,1,0,8.83,0
2,RoundTrip,6,Sun,Romania,1,0,8.83,0
1,RoundTrip,6,Fri,New Zealand,0,0,8.83,0
1,RoundTrip,8,Mon,New Zealand,1,1,8.83,0
1,RoundTrip,11,Thu,Malaysia,1,0,8.83,0
2,RoundTrip,8,Tue,Malaysia,1,1,8.83,1
1,RoundTrip,4,Fri,New Zealand,0,0,8.83,0
2,RoundTrip,14,Fri,United Kingdom,0,0,8.83,0
1,RoundTrip,17,Tue,New Zealand,1,0,8.83,0
2,RoundTrip,1,Sat,Malaysia,0,0,8.83,1
1,RoundTrip,12,Fri,New Zealand,1,0,8.83,0
5,RoundTrip,10,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,8,Sat,New Zealand,1,0,8.83,0
3,RoundTrip,11,Mon,New Zealand,0,0,8.83,0
1,RoundTrip,10,Wed,Malaysia,0,0,8.83,0
2,RoundTrip,6,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,8,Tue,New Zealand,0,0,8.83,0
1,RoundTrip,3,Fri,Malaysia,1,0,8.83,0
6,RoundTrip,6,Fri,Malaysia,1,0,8.83,0
1,RoundTrip,8,Wed,New Zealand,1,0,8.83,0
2,RoundTrip,6,Sat,Singapore,1,0,8.83,0
2,RoundTrip,7,Thu,Malaysia,1,0,8.83,0
1,RoundTrip,17,Sat,Malaysia,1,0,8.83,0
2,RoundTrip,13,Sun,R‚union,0,0,8.83,0
1,RoundTrip,1,Wed,New Zealand,0,0,8.83,0
1,RoundTrip,5,Mon,Malaysia,0,0,8.83,0
1,RoundTrip,14,Sun,Malaysia,0,0,8.83,0
2,RoundTrip,4,Wed,Malaysia,1,0,8.83,0
1,OneWay,6,Thu,Vietnam,0,0,8.83,0
1,RoundTrip,5,Wed,Malaysia,1,1,8.83,0
2,RoundTrip,6,Fri,Malaysia,1,1,8.83,0
3,RoundTrip,6,Thu,Malaysia,1,0,8.83,0
1,RoundTrip,4,Fri,Malaysia,0,0,8.83,1
1,RoundTrip,13,Mon,New Zealand,1,0,8.83,0
2,RoundTrip,13,Tue,Malaysia,1,1,8.83,0
1,RoundTrip,3,Mon,Malaysia,0,1,8.83,0
2,RoundTrip,14,Thu,Malaysia,1,1,8.83,0
2,RoundTrip,0,Thu,Malaysia,1,0,8.83,0
3,RoundTrip,8,Fri,Malaysia,0,0,8.83,0
1,OneWay,14,Mon,New Zealand,0,0,8.83,0
2,RoundTrip,13,Thu,Malaysia,1,1,8.83,0
1,RoundTrip,15,Thu,R‚union,1,0,8.83,1
1,RoundTrip,2,Sun,Malaysia,0,0,8.83,0
2,RoundTrip,22,Tue,New Zealand,1,0,8.83,0
2,RoundTrip,1,Sun,Thailand,0,1,8.83,0
1,RoundTrip,17,Sun,Malaysia,1,0,8.83,1
1,RoundTrip,12,Wed,Malaysia,1,0,8.83,0
1,RoundTrip,0,Sun,New Zealand,1,0,8.83,0
1,OneWay,5,Tue,New Zealand,0,0,8.83,0
1,RoundTrip,12,Wed,Malaysia,0,0,8.83,0
1,RoundTrip,8,Fri,Malaysia,1,1,8.83,0
1,RoundTrip,4,Sat,Malaysia,1,0,8.83,0
1,RoundTrip,9,Fri,New Zealand,0,0,8.83,0
3,RoundTrip,6,Sun,New Zealand,1,0,8.83,1
3,RoundTrip,11,Sun,Malaysia,0,0,8.83,0
1,OneWay,10,Tue,New Zealand,0,1,8.83,0
1,RoundTrip,19,Mon,Brazil,1,0,8.83,0
1,RoundTrip,11,Thu,New Zealand,1,0,8.83,0
2,RoundTrip,19,Fri,Belgium,1,0,8.83,0
2,RoundTrip,10,Mon,Netherlands,1,0,8.83,0
1,RoundTrip,2,Mon,New Zealand,0,0,8.83,0
2,RoundTrip,12,Sun,Thailand,1,0,8.83,1
1,RoundTrip,19,Tue,New Zealand,1,0,8.83,1
1,RoundTrip,1,Tue,New Zealand,0,0,8.83,0
2,RoundTrip,5,Tue,New Zealand,0,0,8.83,0
1,RoundTrip,8,Wed,New Zealand,1,0,8.83,0
2,RoundTrip,5,Sun,Malaysia,0,0,8.83,1
8,RoundTrip,14,Tue,Malaysia,1,0,8.83,0
1,RoundTrip,12,Wed,Malaysia,1,0,8.83,0
2,RoundTrip,2,Wed,New Zealand,1,1,8.83,0
3,RoundTrip,16,Sun,Malaysia,1,0,8.83,0
1,RoundTrip,4,Mon,Malaysia,1,1,8.83,1
1,RoundTrip,14,Sun,Malaysia,1,1,8.83,0
2,RoundTrip,5,Mon,Malaysia,0,0,8.83,1
3,RoundTrip,11,Thu,Malaysia,1,1,8.83,0
2,RoundTrip,12,Wed,Malaysia,1,0,8.83,1
1,RoundTrip,9,Sun,New Zealand,0,0,8.83,0
2,RoundTrip,0,Tue,New Zealand,0,0,8.83,0
2,RoundTrip,2,Thu,Malaysia,1,1,8.83,0
3,RoundTrip,7,Sat,Malaysia,1,0,8.83,1
1,RoundTrip,12,Tue,Malaysia,0,0,8.83,0
4,RoundTrip,13,Tue,Malaysia,1,0,8.83,1
1,RoundTrip,10,Sat,Switzerland,0,0,8.83,0
1,RoundTrip,16,Fri,Malaysia,0,0,8.83,1
2,RoundTrip,11,Tue,Malaysia,1,0,8.83,0
1,RoundTrip,4,Sun,Malaysia,1,1,8.83,0
1,RoundTrip,3,Mon,Malaysia,0,0,8.83,0
2,RoundTrip,11,Mon,New Zealand,1,0,8.83,0
1,RoundTrip,6,Tue,Malaysia,1,0,8.83,0
2,RoundTrip,8,Mon,Malaysia,1,0,8.83,0
1,RoundTrip,7,Thu,New Zealand,1,1,8.83,1
1,RoundTrip,3,Fri,Malaysia,1,1,8.83,0
1,RoundTrip,7,Thu,New Zealand,1,0,8.83,0
1,RoundTrip,7,Sat,Malaysia,1,1,8.83,0
1,RoundTrip,0,Tue,New Zealand,1,0,8.83,0
3,RoundTrip,20,Sun,New Zealand,0,1,8.83,0
2,RoundTrip,4,Mon,Malaysia,0,0,8.83,0
1,RoundTrip,10,Mon,New Zealand,1,0,8.83,0
1,RoundTrip,19,Tue,New Zealand,0,0,8.83,0
1,RoundTrip,21,Thu,Malaysia,0,0,8.83,1
2,RoundTrip,9,Fri,Malaysia,1,1,8.83,1
1,RoundTrip,9,Thu,Malaysia,1,1,8.83,0
4,RoundTrip,10,Tue,Malaysia,1,0,8.83,0
3,RoundTrip,11,Tue,China,0,0,8.83,0
2,RoundTrip,4,Wed,Malaysia,1,0,8.83,0
1,RoundTrip,6,Wed,Malaysia,1,0,8.83,0
1,RoundTrip,4,Thu,Malaysia,0,0,8.83,0
1,RoundTrip,6,Mon,Malaysia,1,0,8.83,0
1,RoundTrip,15,Sun,Malaysia,0,1,8.83,0
2,RoundTrip,12,Sun,New Zealand,1,0,8.83,0
1,RoundTrip,11,Mon,Malaysia,1,0,8.83,0
1,RoundTrip,6,Mon,Malaysia,1,0,8.83,0
1,RoundTrip,5,Thu,New Zealand,0,0,8.83,0
1,RoundTrip,13,Sun,Malaysia,1,0,8.83,1
1,RoundTrip,5,Wed,New Zealand,0,0,8.83,0
2,RoundTrip,10,Sat,United Kingdom,1,1,8.83,0
2,RoundTrip,6,Wed,Malaysia,0,0,8.83,0
2,RoundTrip,14,Wed,Netherlands,1,1,8.83,0
1,RoundTrip,11,Sat,New Zealand,1,1,8.83,0
2,RoundTrip,1,Sun,New Zealand,1,1,8.83,0
1,RoundTrip,18,Thu,New Zealand,1,0,8.83,0
3,RoundTrip,14,Wed,Malaysia,1,0,8.83,0
2,RoundTrip,13,Sat,R‚union,0,0,8.83,0
2,RoundTrip,8,Wed,Turkey,0,0,8.83,0
1,RoundTrip,2,Sat,Malaysia,0,0,8.83,0
1,RoundTrip,5,Tue,Malaysia,0,0,8.83,0
1,RoundTrip,20,Sun,Malaysia,1,0,8.83,0
1,RoundTrip,14,Wed,Malaysia,1,1,8.83,0
1,RoundTrip,3,Mon,Malaysia,1,0,8.83,0
1,RoundTrip,12,Mon,New Zealand,1,1,8.83,0
1,RoundTrip,20,Wed,New Zealand,1,1,8.83,0
3,RoundTrip,16,Sun,Malaysia,1,1,8.83,1
1,RoundTrip,15,Mon,Thailand,1,0,8.83,0
2,RoundTrip,8,Wed,Malaysia,1,0,8.83,0
2,RoundTrip,2,Wed,New Zealand,1,0,8.83,0
1,RoundTrip,11,Fri,Kenya,1,0,8.83,0
1,RoundTrip,23,Wed,Malaysia,1,0,8.83,0
1,RoundTrip,4,Sun,New Zealand,1,0,8.83,0
2,RoundTrip,10,Tue,Saudi Arabia,1,0,8.83,0
2,RoundTrip,22,Tue,New Zealand,0,0,8.83,0
1,RoundTrip,7,Thu,New Zealand,1,0,8.83,0
1,RoundTrip,11,Thu,United Kingdom,0,0,8.83,0
1,RoundTrip,9,Mon,New Zealand,1,0,8.83,0
1,RoundTrip,12,Sun,Malaysia,1,0,8.83,0
2,RoundTrip,9,Mon,New Zealand,1,0,8.83,0
1,RoundTrip,9,Mon,New Zealand,1,0,8.83,0
1,RoundTrip,17,Sat,United Kingdom,0,0,8.83,1
2,RoundTrip,9,Wed,New Zealand,1,0,8.83,0
1,RoundTrip,12,Mon,Malaysia,1,0,8.83,0
1,RoundTrip,4,Mon,Malaysia,0,0,8.83,0
2,RoundTrip,9,Mon,Italy,0,0,8.83,0
1,RoundTrip,4,Fri,Malaysia,0,0,8.83,1
2,RoundTrip,19,Mon,New Zealand,1,0,8.83,0
2,RoundTrip,1,Mon,New Zealand,1,1,8.83,0
1,RoundTrip,2,Thu,India,1,0,8.83,1
1,RoundTrip,3,Tue,New Zealand,1,0,8.83,0
1,RoundTrip,14,Sun,Malaysia,1,0,8.83,0
1,RoundTrip,11,Sun,Malaysia,1,1,8.83,0
2,RoundTrip,17,Sat,Malaysia,1,1,8.83,1
2,RoundTrip,8,Mon,Malaysia,1,0,8.83,1
1,RoundTrip,16,Tue,New Zealand,1,0,8.83,0
4,RoundTrip,14,Wed,Malaysia,1,0,8.83,1
2,RoundTrip,13,Wed,Malaysia,1,1,8.83,0
1,RoundTrip,0,Sun,New Zealand,0,0,8.83,1
1,RoundTrip,13,Sun,Malaysia,0,0,8.83,1
2,RoundTrip,15,Tue,Malaysia,1,1,8.83,0
2,RoundTrip,16,Tue,Malaysia,0,0,8.83,1
1,RoundTrip,10,Wed,New Zealand,1,0,8.83,0
1,RoundTrip,19,Tue,Malaysia,0,0,8.83,0
2,RoundTrip,8,Thu,Malaysia,1,0,8.83,0
1,RoundTrip,10,Sat,Malaysia,1,0,8.83,0
1,RoundTrip,11,Mon,Italy,0,0,8.83,0
3,RoundTrip,2,Mon,New Zealand,1,0,8.83,0
1,RoundTrip,8,Fri,China,0,0,8.83,1
1,RoundTrip,18,Tue,Malaysia,1,1,8.83,1
2,RoundTrip,3,Mon,Malaysia,1,0,8.83,0
2,RoundTrip,15,Tue,Malaysia,1,1,8.83,0
1,RoundTrip,9,Wed,Malaysia,1,0,8.83,1
1,RoundTrip,4,Sun,Indonesia,1,0,8.83,1
1,RoundTrip,11,Tue,New Zealand,1,0,8.83,0
2,RoundTrip,12,Sat,New Zealand,0,0,8.83,0
1,RoundTrip,23,Sun,Malaysia,1,1,8.83,0
1,RoundTrip,18,Sat,Malaysia,1,0,8.83,1
1,RoundTrip,11,Tue,Malaysia,1,1,8.83,1
1,RoundTrip,2,Wed,New Zealand,1,0,8.83,0
2,RoundTrip,7,Mon,Malaysia,1,0,8.83,0
2,RoundTrip,16,Fri,Malaysia,1,0,8.83,1
